ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
,,Schieren,DI,,Schieren,1397,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Schifflange,ES,,Schifflange,8155,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Schouweiler,CA,,Schouweiler,1090,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Schrassig,LU,,Schrassig,1051,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Schuttrange,LU,,Schuttrange,841,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Septfontaines,CA,,Septfontaines,363,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Soleuvre,ES,,Soleuvre,4988,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stadtbredimus,RM,,Stadtbredimus,749,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Steinfort,CA,,Steinfort,2225,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Steinheim,EC,,Steinheim,550,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Steinsel,LU,,Steinsel,1879,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Strassen,LU,,Strassen,6006,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tandel,VD,,Tandel,89,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Troisvierges,CL,,Troisvierges,1457,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tuntange,ME,,Tuntange,605,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tétange,ES,,Tétange,2929,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Uebersyren,LU,,Uebersyren,616,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Useldange,RD,,Useldange,657,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Vianden,VD,,Vianden,1626,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Vichten,RD,,Vichten,764,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wahl,RD,,Wahl,235,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Waldbillig,EC,,Waldbillig,408,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Waldbredimus,RM,,Waldbredimus,416,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Walferdange,LU,,Walferdange,740,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Warken,DI,,Warken,1188,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wasserbillig,GR,,Wasserbillig,2327,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wecker,GR,,Wecker,667,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Weiler-la-Tour,LU,,Weiler-la-Tour,484,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Weiswampach,CL,,Weiswampach,691,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wiltz,WI,,Wiltz,4816,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wilwerwiltz,WI,,Wilwerwiltz,249,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wincrange,CL,,Wincrange,210,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Winseler,WI,,Winseler,126,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wormeldange,GR,,Wormeldange,786,.5,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
