,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
213,,,Herk-de-Stad,VLG,,Herk-de-Stad,11566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,Herne,VLG,,Herne,6459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,Herselt,VLG,,Herselt,13493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,Herstal,WAL,,Herstal,36503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,Herve,WAL,,Herve,16544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,Herzele,VLG,,Herzele,16523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,Heusden,VLG,,Heusden,31017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,Hingeon,WAL,,Hingeon,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,Hoboken,VLG,,Hoboken,34443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,Hoegaarden,VLG,,Hoegaarden,6110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,Hoeilaart,VLG,,Hoeilaart,10272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,Hoeselt,VLG,,Hoeselt,9265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,Holsbeek,VLG,,Holsbeek,9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,Hooglede,VLG,,Hooglede,9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,Hoogstraten,VLG,,Hoogstraten,18524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,Hotton,WAL,,Hotton,4969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,Houffalize,WAL,,Houffalize,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,Houthalen,VLG,,Houthalen,30050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,Houthulst,VLG,,Houthulst,8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,Houyet,WAL,,Houyet,4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,Hove,VLG,,Hove,7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,Huldenberg,VLG,,Huldenberg,9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,Hulshout,VLG,,Hulshout,9198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,Huy,WAL,,Huy,19973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,Héron,WAL,,Héron,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,Ichtegem,VLG,,Ichtegem,13582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,Ieper,VLG,,Ieper,35089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,Incourt,WAL,,Incourt,4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,Ingelmunster,VLG,,Ingelmunster,10603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,Ittre,WAL,,Ittre,6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,Izegem,VLG,,Izegem,26382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,Jabbeke,VLG,,Jabbeke,13488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,Jalhay,WAL,,Jalhay,7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,Jodoigne,WAL,,Jodoigne,11930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,Juprelle,WAL,,Juprelle,8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,Jurbise,WAL,,Jurbise,9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,Kalmthout,VLG,,Kalmthout,17485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,Kampenhout,VLG,,Kampenhout,10784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,Kapelle-op-den-Bos,VLG,,Kapelle-op-den-Bos,8859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,Kapellen,VLG,,Kapellen,26410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,Kaprijke,VLG,,Kaprijke,6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,Kasterlee,VLG,,Kasterlee,17765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,Keerbergen,VLG,,Keerbergen,12363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,Kinrooi,VLG,,Kinrooi,11946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,Knesselare,VLG,,Knesselare,7889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,Knokke-Heist,VLG,,Knokke-Heist,33781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,Koekelare,VLG,,Koekelare,8317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,Koksijde,VLG,,Koksijde,21027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,Kontich,VLG,,Kontich,20290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,Kortemark,VLG,,Kortemark,11937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,Kortenaken,VLG,,Kortenaken,7374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,Kortenberg,VLG,,Kortenberg,17774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,Kortessem,VLG,,Kortessem,8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,Kortrijk,VLG,,Kortrijk,73879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,Kraainem,VLG,,Kraainem,12815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,Kruibeke,VLG,,Kruibeke,14815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,Kruishoutem,VLG,,Kruishoutem,8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,Kuurne,VLG,,Kuurne,12638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,La Bruyère,WAL,,La Bruyère,8194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,La Calamine,WAL,,La Calamine,10232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,La Hulpe,WAL,,La Hulpe,7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,La Louvière,WAL,,La Louvière,76668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,La Roche-en-Ardenne,WAL,,La Roche-en-Ardenne,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,Laakdal,VLG,,Laakdal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,Laarne,VLG,,Laarne,11600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,Lanaken,VLG,,Lanaken,24771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,Landen,VLG,,Landen,14458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,Lebbeke,VLG,,Lebbeke,17372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,Lede,VLG,,Lede,16813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,Ledeberg,VLG,,Ledeberg,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,Ledeberg,VLG,,Ledeberg,8454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,Ledegem,VLG,,Ledegem,9102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,Lendelede,VLG,,Lendelede,5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,Lennik,VLG,,Lennik,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,Lens,WAL,,Lens,3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,Leopoldsburg,VLG,,Leopoldsburg,14149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,Lessines,WAL,,Lessines,17687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,Leuven,VLG,,Leuven,92892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,Libin,WAL,,Libin,4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,Lichtervelde,VLG,,Lichtervelde,8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,Liedekerke,VLG,,Liedekerke,11980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,Lier,VLG,,Lier,33272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,Lierneux,WAL,,Lierneux,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,Lille,VLG,,Lille,15466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,Limbourg,WAL,,Limbourg,5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,Lincent,WAL,,Lincent,2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,Linkebeek,VLG,,Linkebeek,4823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,Lint,VLG,,Lint,7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,Liège,WAL,,Liège,182597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,Lobbes,WAL,,Lobbes,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,Lochristi,VLG,,Lochristi,19696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,Lokeren,VLG,,Lokeren,37567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,Lommel,VLG,,Lommel,31993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,Londerzeel,VLG,,Londerzeel,17274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,Lontzen,WAL,,Lontzen,4862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,Louvain-la-Neuve,WAL,,Louvain-la-Neuve,29521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,Lovendegem,VLG,,Lovendegem,9272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,Lubbeek,VLG,,Lubbeek,13574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,Lummen,VLG,,Lummen,13689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,Léglise,WAL,,Léglise,3865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,Maaseik,VLG,,Maaseik,23684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,Maasmechelen,VLG,,Maasmechelen,36251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,Machelen,VLG,,Machelen,12252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,Maldegem,VLG,,Maldegem,22092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,Malmédy,WAL,,Malmédy,11514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,Manage,WAL,,Manage,22196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,Manhay,WAL,,Manhay,3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,Marche-en-Famenne,WAL,,Marche-en-Famenne,16856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,Marchin,WAL,,Marchin,5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,Marchovelette,WAL,,Marchovelette,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,Martelange,WAL,,Martelange,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,Mechelen,VLG,,Mechelen,77530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,Meerhout,VLG,,Meerhout,9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,Meise,VLG,,Meise,18497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,Meix-devant-Virton,WAL,,Meix-devant-Virton,2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,Melle,VLG,,Melle,10687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,Menen,VLG,,Menen,31916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,Merbes-le-Château,WAL,,Merbes-le-Château,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,Merchtem,VLG,,Merchtem,14660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,Merelbeke,VLG,,Merelbeke,22047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,Merksplas,VLG,,Merksplas,7963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,Messancy,WAL,,Messancy,7144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,Messines,VLG,,Messines,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,,Mettet,WAL,,Mettet,12014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,Meulebeke,VLG,,Meulebeke,10948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,Middelkerke,VLG,,Middelkerke,17789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,Modave,WAL,,Modave,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,Moerbeke,VLG,,Moerbeke,5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,Mol,VLG,,Mol,32659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,Momignies,WAL,,Momignies,5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,Mons,WAL,,Mons,91277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,Mons-lez-Liège,WAL,,Mons-lez-Liège,3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,Mont-Saint-Guibert,WAL,,Mont-Saint-Guibert,6557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,Moorslede,VLG,,Moorslede,10720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,Morlanwelz-Mariemont,WAL,,Morlanwelz-Mariemont,18233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,Mortsel,VLG,,Mortsel,24525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,Mouscron,WAL,,Mouscron,52069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,Musson,WAL,,Musson,4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,Namur,WAL,,Namur,106284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,Nandrin,WAL,,Nandrin,5480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,Nassogne,WAL,,Nassogne,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,Nazareth,VLG,,Nazareth,10890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,Neerpelt,VLG,,Neerpelt,16122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,Neufchâteau,WAL,,Neufchâteau,6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,Nevele,VLG,,Nevele,11153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,Niel,VLG,,Niel,8656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,Nieuwerkerken,VLG,,Nieuwerkerken,6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,Nieuwpoort,VLG,,Nieuwpoort,10845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,Nijlen,VLG,,Nijlen,20792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,Ninove,VLG,,Ninove,34795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,Nivelles,WAL,,Nivelles,24149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,Noville-les-Bois,WAL,,Noville-les-Bois,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,Ohey,WAL,,Ohey,4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,Olen,VLG,,Olen,11070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,Olne,WAL,,Olne,3836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,Onhaye,WAL,,Onhaye,3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,Oostduinkerke,VLG,,Oostduinkerke,8534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,Oosterzele,VLG,,Oosterzele,13151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,Oostkamp,VLG,,Oostkamp,21489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,Oostmalle,VLG,,Oostmalle,7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,Oostrozebeke,VLG,,Oostrozebeke,7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,Opglabbeek,VLG,,Opglabbeek,9452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,Opwijk,VLG,,Opwijk,12045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,Oreye,WAL,,Oreye,3373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,Ostend,VLG,,Ostend,69011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,Ottignies,WAL,,Ottignies,9557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,Oud-Heverlee,VLG,,Oud-Heverlee,10533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,Oud-Turnhout,VLG,,Oud-Turnhout,12354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,Oudenaarde,VLG,,Oudenaarde,27935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,Oudenburg,VLG,,Oudenburg,8752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,Ouffet,WAL,,Ouffet,2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,Oupeye,WAL,,Oupeye,23594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,Overijse,VLG,,Overijse,23486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,Overpelt,VLG,,Overpelt,13344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,Paliseul,WAL,,Paliseul,5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,Pecq,WAL,,Pecq,5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,Peer,VLG,,Peer,15551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,Pepingen,VLG,,Pepingen,4261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,Pepinster,WAL,,Pepinster,9530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,Perre,VLG,,Perre,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,Perwez,WAL,,Perwez,7340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,Philippeville,WAL,,Philippeville,8051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,Pittem,VLG,,Pittem,6589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,Plombières,WAL,,Plombières,9596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,Pont-à-Celles,WAL,,Pont-à-Celles,15909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,Pontillas,WAL,,Pontillas,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,Poperinge,VLG,,Poperinge,19537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,Profondeville,WAL,,Profondeville,11401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,Putte,VLG,,Putte,15276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,Puurs,VLG,,Puurs,15944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,Péruwelz,WAL,,Péruwelz,16647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,Quaregnon,WAL,,Quaregnon,18491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,Quiévrain,WAL,,Quiévrain,6560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,Quévy-le-Petit,WAL,,Quévy-le-Petit,7689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,Raeren,WAL,,Raeren,9925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,Ramillies,WAL,,Ramillies,5749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,Ranst,VLG,,Ranst,17405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,Ravels,VLG,,Ravels,13560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,Rebecq-Rognon,WAL,,Rebecq-Rognon,10049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,Remicourt,WAL,,Remicourt,5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,Rendeux,WAL,,Rendeux,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,Retie,VLG,,Retie,10069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,Riemst,VLG,,Riemst,15809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,Rijkevorsel,VLG,,Rijkevorsel,10606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,Rixensart,WAL,,Rixensart,21616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,Rochefort,WAL,,Rochefort,11978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,Roeselare,VLG,,Roeselare,56016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,Roeulx,WAL,,Roeulx,7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,Ronse,VLG,,Ronse,24204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,Rotselaar,VLG,,Rotselaar,15007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,Rouvroy,WAL,,Rouvroy,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,Ruiselede,VLG,,Ruiselede,5129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,Rumes,WAL,,Rumes,4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,Rumst,VLG,,Rumst,14521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,Saint-Ghislain,WAL,,Saint-Ghislain,22500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,Saint-Hubert,WAL,,Saint-Hubert,5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,Saint-Léger,WAL,,Saint-Léger,3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,Saint-Nicolas,WAL,,Saint-Nicolas,22586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,Saint-Vith,WAL,,Saint-Vith,9135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,Saint-Yvon,WAL,,Saint-Yvon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,Sainte-Ode,WAL,,Sainte-Ode,2310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,Schelle,VLG,,Schelle,7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,Scherpenheuvel-Zichem,VLG,,Scherpenheuvel-Zichem,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
