,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
814,,,Venda do Pinheiro,14,,Venda do Pinheiro,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,Vendas Novas,08,,Vendas Novas,11248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,Ventosa,14,,Ventosa,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,,Vestiaria,13,,Vestiaria,1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,,Vialonga,14,,Vialonga,16088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,Viana do Alentejo,08,,Viana do Alentejo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,Viana do Castelo,20,,Viana do Castelo,36148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,,Vidais,13,,Vidais,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,Vide,11,,Vide,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,,Vidigueira,03,,Vidigueira,5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,Vieira de Leiria,13,,Vieira de Leiria,5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,Vieira do Minho,04,,Vieira do Minho,1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,Vila,20,,Vila,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,,Vila Baleira,10,,Vila Baleira,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,Vila Chã,02,,Vila Chã,4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,,Vila Chã de Ourique,18,,Vila Chã de Ourique,2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,Vila Cova,04,,Vila Cova,2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,Vila Flor,05,,Vila Flor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,Vila Franca de Xira,14,,Vila Franca de Xira,18355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,Vila Franca do Campo,23,,Vila Franca do Campo,5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,Vila Frescainha,04,,Vila Frescainha,4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,Vila Meã,17,,Vila Meã,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,Vila Nova De Cacela,09,,Vila Nova De Cacela,3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,Vila Nova da Barquinha,18,,Vila Nova da Barquinha,7322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,Vila Nova da Telha,17,,Vila Nova da Telha,5848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,Vila Nova de Ceira,07,,Vila Nova de Ceira,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,Vila Nova de Cerveira,20,,Vila Nova de Cerveira,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,Vila Nova de Famalicão,04,,Vila Nova de Famalicão,9496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,Vila Nova de Foz Côa,11,,Vila Nova de Foz Côa,7312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,Vila Nova de Gaia,17,,Vila Nova de Gaia,70811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,Vila Nova de Milfontes,03,,Vila Nova de Milfontes,4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,Vila Nova de Paiva,22,,Vila Nova de Paiva,5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,Vila Pouca de Aguiar,21,,Vila Pouca de Aguiar,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,Vila Praia de Âncora,20,,Vila Praia de Âncora,4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,Vila Real,21,,Vila Real,17001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,Vila Real de Santo António,09,,Vila Real de Santo António,11560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,Vila Seca,04,,Vila Seca,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,Vila Velha de Ródão,06,,Vila Velha de Ródão,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,Vila Verde,14,,Vila Verde,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,Vila Verde,04,,Vila Verde,4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,Vila Viçosa,08,,Vila Viçosa,8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,Vila de Rei,06,,Vila de Rei,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,Vila do Bispo,09,,Vila do Bispo,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,Vila do Conde,17,,Vila do Conde,27642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,Vilamoura,09,,Vilamoura,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,Vilar de Andorinho,17,,Vilar de Andorinho,18944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,Vilar de Figos,04,,Vilar de Figos,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,Vilar do Paraíso,17,,Vilar do Paraíso,14727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,Vilarinho,17,,Vilarinho,4177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,Vilaça,04,,Vilaça,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,Vilela,21,,Vilela,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,Vimeiro,14,,Vimeiro,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,Vimioso,05,,Vimioso,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,Vinhais,05,,Vinhais,9066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,Viseu,22,,Viseu,26364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,Vizela,04,,Vizela,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,Vizela,17,,Vizela,4066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,Vouzela,22,,Vouzela,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,Válega,02,,Válega,7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,Várzea,04,,Várzea,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,Zambujeira do Mar,03,,Zambujeira do Mar,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,Água Longa,17,,Água Longa,2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,Água de Pau,23,,Água de Pau,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,Água de Pena,10,,Água de Pena,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,Águas Santas,17,,Águas Santas,27686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,,Águeda,02,,Águeda,11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,Árvore,17,,Árvore,5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,Évora,08,,Évora,55620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,Ílhavo,02,,Ílhavo,17236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,Óbidos,13,,Óbidos,11187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
