,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
2938,,,Rotenturm an der Pinka,01,,Rotenturm an der Pinka,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,,,Rotheau,03,,Rotheau,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,,,Rottenmann,06,,Rottenmann,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,,,Ruden,02,,Ruden,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,,,Rudersdorf,01,,Rudersdorf,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,,,Rudmanns,03,,Rudmanns,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,,,Rufling,04,,Rufling,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,,,Rum,07,,Rum,9190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,,,Ruprechtshofen,03,,Ruprechtshofen,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,,,Rust,01,,Rust,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,,,Rutzenham,04,,Rutzenham,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,,,Rutzenmoos,04,,Rutzenmoos,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,,,Rutzing,04,,Rutzing,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,,,Röhrenbach,03,,Röhrenbach,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,,,Röns,08,,Röns,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,,,Röschitz,03,,Röschitz,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,,,Röthelstein,06,,Röthelstein,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,,,Röthis,08,,Röthis,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,,,Rötz,06,,Rötz,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,,,Rückersdorf,03,,Rückersdorf,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,,,Rüstorf,04,,Rüstorf,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,,,Saalbach,05,,Saalbach,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,,,Saalfelden am Steinernen Meer,05,,Saalfelden am Steinernen Meer,8688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,,,Sachsenburg,02,,Sachsenburg,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,,,Safenau,06,,Safenau,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,,,Salla,06,,Salla,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,,,Sallingberg,03,,Sallingberg,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,,,Salzburg,05,,Salzburg,153377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
