,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
62654,,,Pionsat,84,,Pionsat,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62653,,,Pipriac,53,,Pipriac,3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62651,,,Pirey,27,,Pirey,1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62650,,,Piriac-sur-Mer,52,,Piriac-sur-Mer,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62649,,,Pirou,28,,Pirou,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62652,,,Piré-sur-Seiche,53,,Piré-sur-Seiche,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62648,,,Piscop,11,,Piscop,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62647,,,Piseux,28,,Piseux,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62646,,,Pisieu,84,,Pisieu,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62645,,,Pissos,75,,Pissos,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62644,,,Pissotte,52,,Pissotte,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62643,,,Pissy-Pôville,28,,Pissy-Pôville,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62642,,,Pitgam,32,,Pitgam,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62641,,,Pithiviers,24,,Pithiviers,9659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62640,,,Pithiviers-le-Vieil,24,,Pithiviers-le-Vieil,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62638,,,Pizay,84,,Pizay,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62701,,,Piégros-la-Clastre,84,,Piégros-la-Clastre,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62700,,,Piégut-Pluviers,75,,Piégut-Pluviers,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
