,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
77520,,,Appledore,ENG,,Appledore,2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77519,,,Appleshaw,ENG,,Appleshaw,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77518,,,Appleton,ENG,,Appleton,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77517,,,Appleton,ENG,,Appleton,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77918,,,Appleton Thorn,ENG,,Appleton Thorn,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77516,,,Appley Bridge,ENG,,Appley Bridge,5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77515,,,Arbroath,SCT,,Arbroath,23640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78275,,,Archway,ENG,,Archway,215667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77514,,,Ardersier,SCT,,Ardersier,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77513,,,Ardglass,NIR,,Ardglass,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77512,,,Ardingly,ENG,,Ardingly,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77511,,,Ardleigh,ENG,,Ardleigh,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77510,,,Ardrishaig,SCT,,Ardrishaig,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77509,,,Ardrossan,SCT,,Ardrossan,10930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77508,,,Arlecdon,ENG,,Arlecdon,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77507,,,Arlesey,ENG,,Arlesey,5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77506,,,Arlington,ENG,,Arlington,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77505,,,Armadale,SCT,,Armadale,11770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77504,,,Armagh,NIR,,Armagh,14801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77503,,,Armitage,ENG,,Armitage,4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77502,,,Armthorpe,ENG,,Armthorpe,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77501,,,Arnold,ENG,,Arnold,37873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77500,,,Arnside,ENG,,Arnside,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77499,,,Arundel,ENG,,Arundel,3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77498,,,Ascot,ENG,,Ascot,17899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77497,,,Ascott under Wychwood,ENG,,Ascott under Wychwood,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78016,,,Asfordby,ENG,,Asfordby,2446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77496,,,Ash,ENG,,Ash,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77905,,,Ash,ENG,,Ash,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77495,,,Ashbourne,ENG,,Ashbourne,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
